time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum
2021-12-22,46.1,32.5,39.0,37.6,24.4,32.5,0.169,0.169,0.0
2021-12-23,37.6,28.2,32.1,28.7,20.9,24.7,0.012,0.0,0.083
2021-12-24,44.0,30.3,36.2,35.0,23.5,29.4,0.028,0.004,0.222
2021-12-25,49.8,35.3,43.9,47.6,31.0,39.3,0.322,0.322,0.0
2021-12-26,49.4,37.1,43.6,45.5,32.6,39.7,0.008,0.008,0.0
2021-12-27,38.2,29.4,35.0,32.1,27.2,29.8,0.074,0.07,0.028
2021-12-28,46.4,35.4,40.8,40.6,30.2,36.2,0.031,0.031,0.0
2021-12-29,48.7,39.8,43.5,44.7,36.9,39.9,0.229,0.229,0.0
2021-12-30,48.2,42.1,44.5,47.7,39.8,43.0,0.131,0.131,0.0
2021-12-31,53.0,43.9,47.6,47.9,43.8,45.7,0.008,0.008,0.0
